20140825T221158.91  38.25270 -122.33000 0 0 10.009
20140825T221206.79  38.27858 -122.34487 0 0  7.715
20140825T225123.59  38.29196 -122.34810 0 0  7.108
20140825T231657.11  38.27345 -122.33882 0 0  9.059
20140825T231930.54  38.21650 -122.31792 0 0  8.306
20140825T235410.69  38.24029 -122.33324 0 0  7.881
20140826T000234.65  38.23599 -122.33078 0 0  7.558
20140826T011141.67  38.24418 -122.33702 0 0  7.198
20140826T013510.95  38.27445 -122.33915 0 0  7.661
20140826T035541.01  38.25117 -122.34475 0 0  6.764
20140826T044446.91  38.21479 -122.31726 0 0  8.122
20140826T080919.27  38.22575 -122.32053 0 0  7.325
20140826T114026.70  38.22637 -122.31634 0 0  8.649
20140826T123316.94  38.17058 -122.28996 0 0 10.183
20140826T123552.97  38.17105 -122.29117 0 0 10.136
20140826T123759.16  38.17413 -122.29013 0 0  9.325
20140826T124207.80  38.17223 -122.30295 0 0  7.018
20140826T131219.92  38.17549 -122.29175 0 0  9.562
20140826T134552.66  38.23743 -122.33006 0 0  9.416
20140826T163547.73  38.23218 -122.33120 0 0  7.490
20140826T175651.09  38.24013 -122.33448 0 0  8.414
20140826T190043.73  38.25420 -122.32265 0 0  8.255
20140826T191228.06  38.24286 -122.33717 0 0  7.884
20140826T232700.60  38.16690 -122.29273 0 0  8.645
